Product Name,Brand,Operating System,Price,Discount,Review,Ratings,Description
"Vivo T3 Lite 5G Smartphone (Vibrant Green, 4GB Ram 128GB Storage)",Vivo,Android,"11,465.00",-0.24,4,7,Brand   Vivo     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Screen Size   6.56 Inches     Cellular Technology   LTE
"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 12GB RAM, 256GB Storage)",Motorola,Android,"50,999",0.00,4.1,166,"Brand   Motorola     Operating System   Android 5.1, Android     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz"
"Samsung Galaxy A55 5G (Awesome Navy, 12GB RAM, 256GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",Samsung,Android,"45,999.00",-0.06,4,265,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   A-Series     CPU Speed   2 GHz
"Samsung Galaxy A55 5G (Awesome Iceblue, 8GB RAM, 256GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",Samsung,Android,"42,999.00",-0.07,4,265,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   A-Series     CPU Speed   2 GHz
"Samsung Galaxy A14 5G (Black, 6GB RAM, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 12 GB RAM with RAM Plus | Without Charger",Samsung,Android,"12,990.00",-0.38,3.6,6,Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi Note 13 5G (Prism Gold, 8GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera",Redmi,Android,"17,999.00",-0.22,3.7,"5,287",Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"Samsung Galaxy S23 5G Snapdragon (Cream, 8GB, 128GB Storage)",samsung,Android,"42,860.00",-0.52,4.4,140,Brand   samsung     Operating System   ANROID     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3.36 GHz
"realme NARZO 70 5G（Ice Blue,6GB RAM, 128GB Storage | Dimensity 7050 5G Chipset | 120Hz AMOLED Display | 50MP Primary Camera | 45W Charger in The Box",realme,Android,"15,998.00",-0.20,4.1,"1,551",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
Motorola Edge 50 5G (8GB RAM + 256GB Storage) | 50MP + 13MP + 10MP | 32MP Front Camera | 5000 mAh Battery | Snapdragon 7 Gen 1 Accelerated Edition Processor (Koala Grey),Motorola,Android,"28,890.00",-0.12,3,15,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.5 GHz
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"13,499.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage)",Samsung,Android,"25,798.00",-0.66,4.2,"36,462",Brand   Samsung     Operating System   Android 11.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.73 GHz
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",Samsung,Android,"30,999.00",-0.09,3.7,365,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   A-Series     CPU Speed   2 GHz
"realme NARZO 70 5G (Forest Green,8GB RAM, 128GB Storage | Dimensity 7050 5G Chipset | 120Hz AMOLED Display | 50MP Primary Camera | 45W Charger in The Box",realme,Android,"16,998.00",-0.19,4.1,"1,551",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"realme C65 5G (Feather Green, 8GB RAM, 128GB Storage)",realme,Android,"13,207.00",-0.22,3.6,4,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   5X86     CPU Speed   2.4 GHz
"Vivo V40 Pro 5G AI Smartphone (Ganges Blue, 8GB RAM+ 256GB Storage)",Vivo,Android,"44,998.00",-0.18,4.2,15,Brand   Vivo     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     CPU Speed   3.35 GHz
"Redmi Note 13 5G (Prism Gold, 12GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera",Redmi,Android,"18,999.00",-0.24,3.7,"5,287",Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"Motorola Edge 50 Pro 5G with 125W Charger (Black Beauty, 12GB RAM, 256GB Storage)| 24GB (12+12) RAM with RAM Boost | 50MP+13MP+10MP | 50MP Front Camera | 125W TurboPower Charging | IP68 Waterproof",Motorola,Android,"34,999.00",-0.30,3.8,67,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   Mobile CPU     CPU Speed   2.4 GHz
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",Samsung,Android,"33,999.00",-0.08,3.7,365,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   A-Series     CPU Speed   2 GHz
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 256GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",Samsung,Android,"33,999.00",-0.08,3.7,365,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   A-Series     CPU Speed   2 GHz
"realme 13 Pro 5G (Monet Gold,8GB+256GB)",realme,Android,"25,449.00",-0.18,3.6,87,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   5X86     CPU Speed   2.4 GHz
"realme P1 5G (Peacock Green, 8GB RAM, 256GB Storage)",realme,Realme UI ,"17,942.00",-0.22,4,430,Brand   realme     Operating System   Realme Ui 5.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.6 GHz
"Vivo V30e 5G Smartphone (Silk Blue, 8GB RAM, 128GB Storage)",Vivo,Android,"23,540.00",-0.29,4.2,33,Brand   Vivo     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,154,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"realme C61 4G (6 GB, 128GB Safari Green)",realme,Android,"8,089.00",-0.26,3.4,21,Brand   realme     Operating System   Android 14     CPU Model   Snapdragon     Memory Storage Capacity   128 GB     Screen Size   6.67 Inches
Apple iPhone 14 (128 GB) - Starlight,Apple,iOS,"59,900.00",-0.14,4.5,"5,600",Brand   Apple     Operating System   iOS     Memory Storage Capacity   128 GB     Screen Size   6.1 Inches     Resolution   4K
Apple iPhone 14 (128 GB) - Purple,Apple,iOS,"59,900.00",-0.14,4.5,"5,600",Brand   Apple     Operating System   iOS     Memory Storage Capacity   128 GB     Screen Size   6.1 Inches     Resolution   4K
"realme C65 5G (Feather Green, 128 GB) (4 GB RAM)",realme,Android,"10,899.00",-0.27,3.6,10,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   4 GB
"realme 12 Pro 5G (Navigator Beige, 8GB RAM, 256GB Storage) | 50 MP Sony IMX882 OIS Camera Snapdragon 6 Gen 1 5G Processor",realme,Android,"22,434.00",-0.30,4,225,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Redmi Note 13 Pro (Midnight Black, 8GB RAM, 256GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",Redmi,Android,"24,999.00",-0.19,4,"1,156",Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi Note 13 Pro (Scarlet Red, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",Redmi,Android,"20,990.00",-0.28,4.4,38,"Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz"
"Samsung Galaxy A35 5G (Awesome Lilac, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",Samsung,Android,"30,999.00",-0.09,3.7,365,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   A-Series     CPU Speed   2 GHz
Redmi Note 13 pro 5g Scarlet red 8gb 256gb,Redmi,Android,"21,900.00",-0.29,4,34,Brand   Redmi     Operating System   Android 12 MIUI 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"Redmi Note 13 Pro (Arctic White, 8GB RAM, 256GB Storage) Without Offer",Redmi,Android,"21,270.00",-0.27,4,"1,156","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz"
Motorola Edge 50 5G (8GB RAM + 256GB Storage) | 50MP + 13MP + 10MP | 32MP Front Camera | 5000 mAh Battery | Snapdragon 7 Gen 1 Accelerated Edition Processor (Jungle Green),Motorola,Android,"28,050.00",-0.15,3.6,17,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi Note 13 Pro (Midnight Black, 8GB RAM, 128GB Storage) Without Offer",Redmi,Android,"19,224.00",-0.34,4,"1,156","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz"
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"Redmi Note 13 Pro+ (Fusion White, 8GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",Redmi,Android,"27,999.00",-0.18,3.8,733,Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Motorola Edge 50 Fusion 5G (Forest Blue, 8GB RAM, 128GB Storage)",Motorola,Android,"28,890.00",0.00,4,67,Brand   Motorola     Operating System   Android     RAM Memory Installed Size   8 GB     CPU Model   Others     CPU Speed   2.4 GHz
"vivo Y28e 5G (Vintage Red, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers | Without Charger",Vivo,Funtouch OS,"11,999.00",-0.25,3.8,59,Brand   Vivo     Operating System   Funtouch OS 14     Memory Storage Capacity   128 GB     Screen Size   6.56 Inches     Model Name   Y28e 5G
"realme P1 Pro 5G (Parrot Blue, 8GB RAM, 256GB Storage) | Up to 16 GB Dynamic RAM | Snapdragon 6 Gen 1 Processor | 6.7"" Curved AMOLED Display | 50MP + 8MP | 16MP Front Camera | IP65 Water Resistance",realme,Android,"19,798.00",-0.24,4.1,112,Brand   realme     Operating System   Android     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"OnePlus 12 (Glacial White, 12GB RAM, 256GB Storage)",OnePlus,OxygenOS,"52,999.00",0.00,4.5,166,Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"realme 11 5G (Glory Black, 8GB RAM, 128GB Storage) | Dynamic Ultra Smooth Display | Up to 8GB+8GB Dynamic RAM | 108MP 3× Zoom | 16MP Selfie Camera | Dimensity 6100+ 5G Processor | 67W SUPERVOOC Charge",realme,Android,"14,999.00",-0.29,4.1,34,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Redmi Note 13 Pro (Midnight Black, 8GB RAM, 256GB Storage) Without Offer",Redmi,Android,"21,250.00",-0.31,4,"1,156","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz"
"realme 13 Pro+ 5G (256, Emerald Green, New)",realme,Android,"31,129.00",-0.20,4.2,30,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   5X86     CPU Speed   2.4 GHz
"realme 12x 5G (Coral Red, 8GB RAM, 128GB Storage) | Upto 16GB (8+8GB) Dynamic RAM | Dimensity 6100+ Processor | 50 MP AI Camera | 7.69 mm Ultra-Slim Trendy Watch Design | 45 W SUPERVOOC Charge",realme,Realme UI ,"12,718.00",-0.29,Previous,N/A,Brand   realme     Operating System   Realme UI 5.0 (Based on Android 14)     RAM Memory Installed Size   8 GB     CPU Model   5X86     CPU Speed   2.4 GHz
"Redmi Note 13 Pro+ (Fusion White, 12GB RAM, 512GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",Redmi,Android,"31,999.00",-0.16,3.8,733,Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   512 GB
"Redmi Note 13 Pro+ (Fusion Black, 12GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",Redmi,Android,"29,999.00",-0.17,3.8,733,Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Vivo T3x 5G (Crimson Bliss, 128 GB) (6 GB RAM)",Vivo,Android,"14,985.00",-0.21,4,17,Brand   Vivo     Operating System   Android 14     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,154,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"Motorola G85 5G (Viva Magenta, 8GB RAM, 128GB Storage) | 6.67"" 3D Curved pOLED 120 Hz Display | Brilliant Shake Free 50 MP OIS Sony - LYTIA 600 Camera | 6s Gen 3 Processor | 33 W TurboPower Charging",Motorola,Android,"19,875.00",-0.05,Previous,N/A,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz
"Samsung Galaxy S23 5G Snapdragon (Green, 8GB, 128GB Storage)",samsung,Android,"42,690.00",-0.53,4.4,165,Brand   samsung     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3.36 GHz     Memory Storage Capacity   8 GB
"Vivo V40e 5G AI Smartphone (Royal Bronze, 8GB RAM + 256GB Storage)",Vivo,Android,"28,639.00",-0.33,Previous,N/A,Brand   Vivo     Operating System   Android 14     RAM Memory Installed Size   8 GB     Memory Storage Capacity   8 GB
Motorola Edge 50 5G (8GB RAM + 256GB Storage) | 50MP + 13MP + 10MP | 32MP Front Camera | 5000 mAh Battery | Snapdragon 7 Gen 1 Accelerated Edition Processor (Peach Fuzz),Motorola,Android,"27,999.00",-0.15,3.4,8,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"realme 13 Pro 5G (Emerald Green,8GB+256GB)",realme,Android,"25,399.00",-0.18,3.6,87,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Mobile CPU     CPU Speed   2.4 GHz
"Motorola G45 5G (Brilliant Green, 4GB RAM, 128GB Storage)",Motorola,Android,"12,258.00",-0.18,Previous,N/A,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz
"Redmi A3X (Midnight Black, 4GB RAM, 128GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor",Redmi,Android,"7,999.00",-0.27,3.7,73,Brand   Redmi     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi A3 (Lake Blue, 4GB RAM, 128GB Storage) | Premium Halo Design | 90Hz Display | Powerful 4G G36 Processor",Redmi,Android,"7,999.00",-0.27,3.6,474,Brand   Redmi     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Samsung Galaxy S22 5G (Green, 8GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Samsung,Android,"34,799.00",-0.60,4.3,"1,993",Brand   Samsung     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.99 GHz
